Num,Mono Heat of formation [eV/atom] ,Mono Band gap [eV] ,Energy [eV] ,Magnetic  monolayer,Number of atoms ,Number of species ,Spin axis ,Unit cell area [Å2] ,angle_with_x (degrees),z_separation,lattice_a,lattice_b,lattice_c,lattice_beta,lattice_gamma,lattice_volume,composition_average_electrons,composition_num_atoms,composition_total_electrons,composition_weight,density,Bilayer Energy (eV),Bandgap PBE,Bandgap GW
1003,-0.946,0,-42.76,0,5,3,3,9.293,116.5122637,0.291526575,3.285525636,3.285201822,31.11262281,89.99207217,120.0053037,290.8110814,2.182,10,240,523.90692,2.99152255,-89.67078083,0,
1004,-0.946,0,-42.76,0,5,3,3,9.293,153.3559002,0.295696887,3.284975789,3.284618797,31.1243996,89.98197879,120.0086206,290.8110814,2.182,10,240,523.90692,2.99152255,-89.6698611,0,
1005,-0.946,0,-42.76,0,5,3,3,9.293,122.9960268,0.284709767,3.281158803,3.280470754,31.19950423,89.99251334,120.0070341,290.8110814,2.182,10,240,523.90692,2.99152255,-89.66517136,0,
1007,-0.646,0.469,-53.101,0,10,3,3,40.663,87.4023232,0.254894211,6.701426295,6.69756856,27.19748968,89.68840463,111.3654535,1136.180542,2.228,20,756,1785.375048,2.609343238,-128.3806312,0.9799,
1008,-0.646,0.469,-53.101,0,10,3,3,40.663,179.2258049,0.25142178,6.445670224,7.080075078,27.96278976,90.34024224,117.0807233,1136.180542,2.228,20,756,1785.375048,2.609343238,-127.5131734,0.7748,
1009,-1.766,0,-47.93,0,5,3,3,8.501,26.56505118,0.250490228,3.132070468,3.132070468,30.32951306,90,120,257.6671885,2.486,10,336,811.81052,5.231721938,-112.5093121,0,
1010,-1.766,0,-47.93,0,5,3,3,8.501,0,0.246528733,3.132636047,3.132636047,30.31856242,90,120,257.6671885,2.486,10,336,811.81052,5.231721938,-112.51032,0,
1011,-2.061,0.325,-43.153,0,5,3,3,7.962,26.56505118,0.255941232,3.032146766,3.032146766,29.86526223,90,120,237.7920887,2.502,10,132,279.487,1.951701104,-98.88224411,0.3214,
1012,-2.061,0.325,-43.153,0,5,3,3,7.962,0,0.256150058,3.031429537,3.031429537,29.87939601,90,120,237.7920887,2.502,10,132,279.487,1.951701104,-98.88478988,0.3077,
1013,-1.437,0,-43.701,0,5,3,3,7.316,26.56505118,0.246897363,2.901606595,2.901606595,29.9476813,90,120,218.358898,2.538,10,136,291.785,2.218917552,-96.71910431,0,
1014,-1.437,0,-43.701,0,5,3,3,7.316,63.43494882,0.251813514,2.901587271,2.901587271,29.94808021,90,120,218.358898,2.538,10,136,291.785,2.218917552,-96.72012591,0,
1015,-1.437,0,-43.701,0,5,3,3,7.316,0,0.251658595,2.902744604,2.902744604,29.92420417,90,120,218.358898,2.538,10,136,291.785,2.218917552,-96.72285654,0,
1016,-0.975,0,-41.881,0,5,3,3,9.352,116.4861772,0.2957478,3.289936045,3.289480676,31.19648413,89.99422036,120.0019746,292.3764717,2.142,10,368,876.07292,4.975616884,-101.4276951,0,
1017,-0.975,0,-41.881,0,5,3,3,9.352,153.3771348,0.295313856,3.290803594,3.291634202,31.16630412,89.99118139,119.9970231,292.3764717,2.142,10,368,876.07292,4.975616884,-101.4263758,0,
1018,-0.975,0,-41.881,0,5,3,3,9.352,129.1927372,0.290574296,3.289477385,3.289192082,31.20547985,89.99779349,120.0080427,292.3764717,2.142,10,368,876.07292,4.975616884,-101.4270446,0,
1019,-2.288,0.95,-45.712,0,5,3,3,9.433,0,0.219882797,3.324584537,3.324584537,29.79414299,90,120,285.1913117,2.418,10,204,452.915,2.637117684,-101.527119,0.7777,
1020,-1.06,0,-36.055,0,5,3,3,8.868,116.7037388,0.291410248,3.204229267,3.204185995,30.88678995,90.01142618,120.0073454,274.6075958,2.158,10,164,343.7494,2.078636267,-85.57503758,0,
1021,-1.06,0,-36.055,0,5,3,3,8.868,153.2897749,0.284207455,3.205485174,3.205328303,30.85887555,90.04102132,119.9918523,274.6075958,2.158,10,164,343.7494,2.078636267,-85.57881495,0,
1022,-0.739,0,-38.12,0,5,3,3,8.139,116.5067887,0.297166075,3.062532769,3.062423831,30.8495196,90.00011872,120.0038608,250.5579458,2.194,10,168,356.0474,2.359656227,-86.32603355,0,
1023,-0.739,0,-38.12,0,5,3,3,8.139,153.3932493,0.303069553,3.062860012,3.062877343,30.84135734,90.00482699,120.0028966,250.5579458,2.194,10,168,356.0474,2.359656227,-86.32609006,0,
1024,-0.739,0,-38.12,0,5,3,3,8.139,110.8205398,0.300089957,3.064083316,3.063650775,30.82279382,90.0104797,120.0078194,250.5579458,2.194,10,168,356.0474,2.359656227,-86.32755302,0,
1025,-1.219,0,-38.278,0,5,3,3,10.436,45.22406199,0.29724501,3.478376205,3.478551663,31.10817959,90.01628,120.0151402,325.9221932,2.074,10,236,517.1774,2.634964095,-87.75792182,0,
1026,-1.219,0,-38.278,0,5,3,3,10.436,44.76347251,0.288755524,3.485978071,3.485132834,30.96431208,90.07591961,119.9592326,325.9221932,2.074,10,236,517.1774,2.634964095,-87.7656734,0,
1027,-0.832,0,-39.977,0,5,3,3,9.62,116.5172545,0.303991561,3.333677033,3.333411567,31.52623829,90.00059172,120.0034839,303.3891176,2.13,10,440,1063.65292,5.821689456,-97.64750635,0,
1028,-0.832,0,-39.977,0,5,3,3,9.62,153.3758271,0.317166208,3.334671578,3.333807866,31.51582477,89.9952478,120.0120932,303.3891176,2.13,10,440,1063.65292,5.821689456,-97.64882833,0,
1029,-0.832,0,-39.977,0,5,3,3,9.62,119.8996565,0.305612646,3.33317378,3.333001706,31.53248634,89.98530845,119.9958924,303.3891176,2.13,10,440,1063.65292,5.821689456,-97.65124998,0,
1030,-0.318,0.839,-43.908,0,10,3,3,37.359,23.55811727,0.25975704,6.561006921,6.559298812,27.99362445,89.97749739,119.9926613,1043.394947,2.342,20,448,967.947048,1.54046547,-87.3376137,1.0542,
1031,-0.318,0.839,-43.908,0,10,3,3,37.359,45.0518391,0.26226281,6.565065952,6.565929577,27.95240916,90.04011357,120.0083007,1043.394947,2.342,20,448,967.947048,1.54046547,-87.3395129,1.0243,
1032,-0.318,0.839,-43.908,0,10,3,3,37.359,114.6482104,0.257881058,6.56101392,6.560735996,27.98408049,90.12830506,119.9805531,1043.394947,2.342,20,448,967.947048,1.54046547,-87.33743355,1.027,
1033,-0.318,0.839,-43.908,0,10,3,3,37.359,45.06670302,0.261044134,6.561741487,6.563063187,27.97759263,90.01463203,120.0040967,1043.394947,2.342,20,448,967.947048,1.54046547,-87.3345338,1.049,
1034,-0.94,0,-34.266,0,5,3,3,9.093,116.54589,0.3120214,3.251675987,3.247982423,31.12726081,89.98690809,120.0756762,284.4859176,2.146,10,236,531.3294,3.101359932,-81.98256152,0,
1035,-0.94,0,-34.266,0,5,3,3,9.093,153.3176747,0.320016479,3.249804527,3.246713122,31.15910545,90.04650224,120.0811565,284.4859176,2.146,10,236,531.3294,3.101359932,-81.98397069,0,
1036,-0.94,0,-34.266,0,5,3,3,9.093,50.91224831,0.311414821,3.250610795,3.247314543,31.1401595,90.02054501,120.0638947,284.4859176,2.146,10,236,531.3294,3.101359932,-81.98215644,0,
1037,-0.639,0,-36.426,0,5,3,3,8.493,116.5318119,0.311990692,3.126813827,3.126829233,31.13422614,89.99193377,120.0041156,263.6069632,2.182,10,240,543.6274,3.424471511,-82.94037166,0,
1038,-0.639,0,-36.426,0,5,3,3,8.493,153.3878292,0.314151676,3.12760593,3.126982092,31.12693937,89.99544582,120.0108676,263.6069632,2.182,10,240,543.6274,3.424471511,-82.93926704,0,
1039,-0.639,0,-36.426,0,5,3,3,8.493,120.2773132,0.307320605,3.126880591,3.126742771,31.13221994,89.96847957,119.9969972,263.6069632,2.182,10,240,543.6274,3.424471511,-82.94058374,0,
1040,-0.215,0.682,-37.7,0,10,3,3,44.189,121.6675817,0.175524573,7.15294244,7.152695438,43.48899993,90.02454925,120.0335455,1926.271528,1.996,20,876,2102.814,1.812727201,-73.85373848,0.7907,
1041,-0.215,0.682,-37.7,0,10,3,3,44.189,44.99790931,0.177306524,7.156703739,7.156755722,43.42744524,90.00701886,120.0015163,1926.271528,1.996,20,876,2102.814,1.812727201,-73.85935154,0.8231,
1042,-0.215,0.682,-37.7,0,10,3,3,44.189,53.71972043,0.176058208,7.154706393,7.154047843,43.45331885,89.99661727,119.9953676,1926.271528,1.996,20,876,2102.814,1.812727201,-73.86587962,0.7701,
1043,-0.189,2.352,-16.636,0,5,3,3,17.243,140.3964078,0.212162268,4.152529227,4.154355103,29.20421158,90.3634801,90.0552173,503.6953239,2.312,10,228,533.47176,1.758703439,-31.62212951,1.9529,
1044,-0.189,2.352,-16.636,0,5,3,3,17.243,133.044711,0.211917918,4.162269696,4.160208521,29.17184723,89.2101449,94.19470349,503.6953239,2.312,10,228,533.47176,1.758703439,-31.62332876,1.9151,
1045,-0.773,2.796,-46.164,0,10,3,3,32.429,7.138198161,0.167564671,6.116400041,6.116282433,42.54879567,90.00906597,120.0041646,1378.424822,2.248,20,300,605.895048,0.729900087,-148.1003372,2.8041,
1046,-0.773,2.796,-46.164,0,10,3,3,32.429,176.5004923,0.168632717,6.114487993,6.114941642,42.57262577,89.91124734,120.0068259,1378.424822,2.248,20,300,605.895048,0.729900087,-148.0949971,2.7785,
1047,-0.372,0.108,-58.356,1,10,3,1,32.122,90.22744504,0.152470336,5.796280908,6.46981682,43.87059126,90.11531451,123.9068771,1365.405674,2.296,20,352,728.427228,0.885877284,-117.9704263,0.2438,
1048,-0.372,0.108,-58.356,1,10,3,1,32.122,153.0983912,0.153260244,5.798872675,5.797378472,43.84584739,89.90734017,112.1318457,1365.405674,2.296,20,352,728.427228,0.885877284,-117.9668269,0.2368,
1049,-0.372,0.108,-58.356,1,10,3,1,32.122,134.5362335,0.151935987,6.471453189,5.797836195,43.8586439,90.24284972,123.9276813,1365.405674,2.296,20,352,728.427228,0.885877284,-117.9728927,0.2437,
1050,-1.768,3.352,-27.354,0,5,3,3,8.786,135,0.166035313,3.18871455,3.18871455,28.93286101,90.0071987,119.9884497,254.8025851,2.518,10,60,116.63936,0.760134415,-81.46465064,3.3562,
1051,-0.656,3.508,-19.701,0,5,3,3,13.856,75.83824769,0.207253641,3.992657172,3.992352559,30.20579639,90.06927284,119.7588184,417.9860991,2.174,10,92,180.90176,0.718670885,-67.18592383,3.4845,
1052,-0.656,3.508,-19.701,0,5,3,3,13.856,73.60138908,0.204677023,3.99559206,3.995180129,30.15257755,90.0105838,119.7267336,417.9860991,2.174,10,92,180.90176,0.718670885,-67.19389216,3.509,
1053,-2.028,0,-31.38,0,5,3,3,9.788,45.02765164,0.206790062,3.368723109,3.368821741,47.27688817,90.00407612,120.027609,464.5173818,2.416,10,166,349.649048,1.249912116,-78.72101272,0,
1054,-2.028,0,-31.38,0,5,3,3,9.788,45.04610975,0.196588618,3.363228188,3.363505737,47.40672383,90.02210163,119.9810402,464.5173818,2.416,10,166,349.649048,1.249912116,-78.71517836,0,
1055,-2.028,0,-31.38,0,5,3,3,9.788,80.95252713,0.195388431,3.363194441,3.363421276,47.41160541,90.01687871,119.9877795,464.5173818,2.416,10,166,349.649048,1.249912116,-78.71364772,0,
1056,-1.349,0,-37.704,1,5,3,3,8.03,0,0.235839092,3.033506765,3.033506765,30.53380467,90,120,243.3332689,2.82,10,150,323.7591928,2.209376426,-76.12730579,0,
1057,-0.241,0.1,-53.467,1,10,3,2,35.397,44.99999996,0.156681592,6.248749351,6.248749351,44.78653368,90,120,1514.482613,2.278,20,568,1291.167228,1.415687182,-107.1706543,0,
1058,-2.984,0,-35.766,0,5,3,3,8.773,26.56505118,0.231411102,3.188087547,3.188087547,30.57323902,90,120,269.1116885,2.744,10,134,283.8306608,1.751361686,-87.64734767,0,
1059,-2.984,0,-35.766,0,5,3,3,8.773,0,0.241993859,3.190338327,3.190338327,30.53011547,90,120,269.1116885,2.744,10,134,283.8306608,1.751361686,-87.67878678,0,
1060,-2.562,0,-37.714,0,5,3,3,8.043,63.43494882,0.235315882,3.042392722,3.042392722,30.48572075,90,120,244.3754901,2.816,10,138,295.4750128,2.007761915,-89.03157243,0,
1061,-2.562,0,-37.714,0,5,3,3,8.043,0,0.231838642,3.045261538,3.045261538,30.4283091,90,120,244.3754901,2.816,10,138,295.4750128,2.007761915,-89.01942261,0,
1062,-0.227,0.028,-51.958,1,10,3,2,29.574,134.9910227,0.244780166,5.829407986,5.829623414,27.6036713,90.02587906,120.0025649,812.3648928,2.368,20,364,743.448648,1.519668729,-99.63843309,0.0002,
1063,-0.227,0.028,-51.958,1,10,3,2,29.574,67.81324022,0.246670318,5.830336214,5.830476368,27.59528115,90.02993022,120.0027099,812.3648928,2.368,20,364,743.448648,1.519668729,-99.63896289,0.0976,
1064,-0.227,0.028,-51.958,1,10,3,2,29.574,178.7740996,0.245591873,5.829964309,5.831017403,27.59372259,89.82932105,119.9995624,812.3648928,2.368,20,364,743.448648,1.519668729,-99.64773103,0.05,
1065,-0.227,0.028,-51.958,1,10,3,2,29.574,90.82388029,0.245587468,5.830968592,5.830582285,27.5913997,90.10707145,120.0008276,812.3648928,2.368,20,364,743.448648,1.519668729,-99.64763196,0.0494,
1066,-2.919,0,-35.505,0,5,3,3,10.283,0,0.227719577,3.46183379,3.46183379,31.02709498,90,120,322.0209835,2.688,10,206,459.6304128,2.37013827,-86.37823306,0,
1067,-2.592,0,-39.29,0,5,3,3,9.286,0,0.250858455,3.289767699,3.289767699,30.77872371,90,120,288.4773388,2.732,10,210,468.9030128,2.699108964,-89.76661848,0,
1068,-1.005,0,-43.058,1,5,3,3,7.177,26.56505118,0.234505146,2.841045604,2.841045604,30.34402264,90,120,212.1095367,2.604,10,146,311.76318,2.440696198,-85.86988783,0,
1069,-0.133,0,-47.449,1,10,3,3,33.166,168.1367798,0.248920819,6.186669286,6.187948654,27.58266825,90.01428395,120.0623629,913.8969185,2.35,20,580,1306.188648,2.373328145,-90.90817518,0.0792,
1070,-0.133,0,-47.449,1,10,3,3,33.166,135.0068133,0.244504017,6.182480594,6.183578368,27.60624621,90.00343988,120.0099166,913.8969185,2.35,20,580,1306.188648,2.373328145,-90.88718401,0.0002,
1072,-1.119,0,-42.755,0,5,3,3,9.419,116.6423792,0.292305749,3.310067134,3.312180319,30.87428988,90.0057276,119.9967528,293.1518149,2.28,10,242,527.89892,2.990248517,-89.55892367,0,
1073,-1.119,0,-42.755,0,5,3,3,9.419,153.3491492,0.285346981,3.307805258,3.308721583,30.9277516,90.01833591,119.9969209,293.1518149,2.28,10,242,527.89892,2.990248517,-89.55216236,0,
1074,-1.119,0,-42.755,0,5,3,3,9.419,79.82536504,0.292283347,3.310281783,3.310695115,30.88897206,90.03538403,120.0058359,293.1518149,2.28,10,242,527.89892,2.990248517,-89.55856816,0,
1075,-0.973,0,-40.835,0,5,3,3,9.691,116.476172,0.302063744,3.352534173,3.354374597,31.24843964,90.0037625,119.9846751,304.3762364,2.268,10,314,715.47892,3.903329354,-85.75184736,0,
1076,-0.973,0,-40.835,0,5,3,3,9.691,153.2360077,0.303640044,3.357037071,3.354439966,31.23127873,90.01265382,120.0651322,304.3762364,2.268,10,314,715.47892,3.903329354,-85.75039905,0,
1077,-0.973,0,-40.835,0,5,3,3,9.691,110.3844275,0.298488641,3.353653138,3.352722212,31.26624452,90.01242742,120.0253943,304.3762364,2.268,10,314,715.47892,3.903329354,-85.75265565,0,
1080,-1.08,0,-41.541,0,5,3,3,9.505,116.498947,0.293875471,3.315250346,3.314958475,31.05139371,90.00104405,120.0122479,295.4966309,2.24,10,370,880.06492,4.945512158,-100.6251628,0,
1081,-1.08,0,-41.541,0,5,3,3,9.505,153.4519091,0.295475389,3.31436476,3.31494701,31.05461369,90.0157046,119.9956204,295.4966309,2.24,10,370,880.06492,4.945512158,-100.6250179,0,
1082,-1.08,0,-41.541,0,5,3,3,9.505,107.8712225,0.291395606,3.313961494,3.313970348,31.06978649,89.99662131,120.0028331,295.4966309,2.24,10,370,880.06492,4.945512158,-100.6237488,0,
1083,-0.979,0.827,-54.311,0,10,3,3,35.424,168.1439515,0.225949473,6.391589421,6.391698172,27.51584965,90.0085854,120.005258,973.4545251,2.258,20,336,688.498696,1.17445546,-124.9766633,0.7288,
1084,-0.979,0.827,-54.311,0,10,3,3,35.424,45.08932497,0.233921099,6.402580965,6.402442804,27.42103415,89.98794267,119.9998977,973.4545251,2.258,20,336,688.498696,1.17445546,-124.9668442,0.9493,
1085,-1.437,0,-37.071,0,5,3,3,8.757,45.24184929,0.287350354,3.179800552,3.179471156,30.88575815,90.00989286,120.0100668,270.395586,2.256,10,166,347.7414,2.135531087,-87.5088617,0,
1086,-1.437,0,-37.071,0,5,3,3,8.757,44.96550017,0.285442828,3.176385393,3.177078612,30.93598197,90.02804958,119.989942,270.395586,2.256,10,166,347.7414,2.135531087,-87.50897033,0,
1087,-1.437,0,-37.071,0,5,3,3,8.757,35.82091631,0.291478781,3.180992334,3.179871623,30.89586955,89.96765129,120.0920206,270.395586,2.256,10,166,347.7414,2.135531087,-87.51016453,0,
1088,-0.979,0.827,-54.311,0,10,3,3,35.424,178.915087,0.238234844,6.550029568,6.346224425,27.34355411,91.01649344,121.0646735,973.4545251,2.258,20,336,688.498696,1.17445546,-124.9572457,0.9956,
1089,-0.942,0,-38.268,0,5,3,3,8.214,116.6422874,0.295175622,3.076352195,3.076560181,30.74269859,90.01152023,119.9977406,251.9903822,2.292,10,170,360.0394,2.372548841,-86.51691569,0,
1090,-0.942,0,-38.268,0,5,3,3,8.214,153.3948821,0.293482284,3.075005471,3.077028627,30.74650854,90.09860306,119.9815342,251.9903822,2.292,10,170,360.0394,2.372548841,-86.51488075,0,
1091,-0.942,0,-38.268,0,5,3,3,8.214,32.2982263,0.295412018,3.076984079,3.078061418,30.72165074,90.11962011,119.998315,251.9903822,2.292,10,170,360.0394,2.372548841,-86.51818979,0,
1092,-1.6,0,-39.314,0,5,3,3,10.205,45.1962847,0.296957458,3.439646035,3.439132739,31.02427359,90.0024891,119.9429852,318.0124832,2.172,10,238,521.1694,2.721346472,-89.71823107,0,
1093,-0.833,0.684,-49.276,0,10,3,3,38.706,141.4493712,0.235740004,6.68866175,6.688711128,27.5961205,90.002686,120.0023988,1069.177569,2.24,20,552,1251.238696,1.943298098,-114.904505,0.6793,
1094,-0.833,0.684,-49.276,0,10,3,3,38.706,45.05195654,0.239681669,6.693501928,6.692896715,27.55725589,90.00135764,119.9964064,1069.177569,2.24,20,552,1251.238696,1.943298098,-114.91024,0.8521,
1095,-0.833,0.684,-49.276,0,10,3,3,38.706,120.2952281,0.249484229,6.686046313,6.685631779,27.61866821,89.99714577,119.9989394,1069.177569,2.24,20,552,1251.238696,1.943298098,-114.9051423,0.6138,
1096,-0.833,0.684,-49.276,0,10,3,3,38.706,179.5521957,0.242409107,6.689906769,6.682405126,27.62747938,90.46487904,120.0366608,1069.177569,2.24,20,552,1251.238696,1.943298098,-114.9044259,0.7699,
1097,-0.833,0.684,-49.276,0,10,3,3,38.706,120.2952281,0.249484229,6.686046313,6.685631779,27.61866821,89.99714577,119.9989394,1069.177569,2.24,20,552,1251.238696,1.943298098,-114.9051423,0.6138,
1098,-0.833,0.684,-49.276,0,10,3,3,38.706,179.5521957,0.242409107,6.689906769,6.682405126,27.62747938,90.46487904,120.0366608,1069.177569,2.24,20,552,1251.238696,1.943298098,-114.9044259,0.7699,
1099,-1.29,0,-35.148,0,5,3,3,9.061,44.91712839,0.301002611,3.23895634,3.23934598,31.0588316,90.01656285,119.9761439,282.2815578,2.244,10,238,535.3214,3.149061897,-83.67983245,0,
1100,-0.704,0,-55.619,1,10,3,2,30.656,57.179905,0.254149356,5.957481842,5.958864942,27.50597157,89.57981618,119.9923634,845.6791335,2.294,20,340,700.143048,1.374770687,-125.1130896,0,
1101,-1.29,0,-35.148,0,5,3,3,9.061,44.9153172,0.300867333,3.236993752,3.23706581,31.10373718,90.03230468,119.9894898,282.2815578,2.244,10,238,535.3214,3.149061897,-83.67834648,0,
1102,-0.704,0,-55.619,1,10,3,2,30.656,165.9273064,0.255691222,5.955153966,5.954339011,27.54143235,89.99430514,120.0086997,845.6791335,2.294,20,340,700.143048,1.374770687,-125.1124943,0,
1103,-0.704,0,-55.619,1,10,3,2,30.656,46.26822066,0.251544326,5.957529159,5.957876748,27.51134681,90.00875305,119.9987556,845.6791335,2.294,20,340,700.143048,1.374770687,-125.1024564,0,
1104,-0.836,0,-36.547,0,5,3,3,8.521,116.4815503,0.301465709,3.129874095,3.131385938,31.07275293,89.99576216,119.983891,263.7814792,2.28,10,242,547.6194,3.447336068,-83.07853633,0,
1105,-0.836,0,-36.547,0,5,3,3,8.521,153.4130513,0.307635723,3.133686575,3.134325709,31.01971497,90.07171205,120.0281399,263.7814792,2.28,10,242,547.6194,3.447336068,-83.07961576,0,
1106,-0.836,0,-36.547,0,5,3,3,8.521,116.9501542,0.306532207,3.131816061,3.131258178,31.06426237,90.02796297,120.0141345,263.7814792,2.28,10,242,547.6194,3.447336068,-83.08259418,0,
1107,-0.297,1.307,-36.966,0,10,3,3,34.919,160.0589415,0.26488685,6.351379258,6.352242927,27.78290628,89.99041161,119.9950124,970.7899388,2.298,20,588,1333.051048,2.280187767,-53.8513825,1.2707,
1108,-0.297,1.307,-36.966,0,10,3,3,34.919,135.0850261,0.26808315,6.35140022,6.352205279,27.78269709,90.00162899,119.9940061,970.7899388,2.298,20,588,1333.051048,2.280187767,-53.85522465,1.2848,
1109,-0.297,1.307,-36.966,0,10,3,3,34.919,82.31980731,0.266675908,6.352192223,6.352031112,27.78197077,89.97866119,120.0010586,970.7899388,2.298,20,588,1333.051048,2.280187767,-53.85088857,1.2745,
1110,-1.437,0,-37.308,0,5,3,3,10.473,45.29660703,0.308055395,3.483429199,3.483731987,31.32703578,90.038624,119.9524757,329.3891875,2.16,10,310,708.7494,3.572995447,-85.76204828,0,
1111,-1.437,0,-37.308,0,5,3,3,10.473,44.78350733,0.302356265,3.483246383,3.483832203,31.3450705,90.03972081,120.0072645,329.3891875,2.16,10,310,708.7494,3.572995447,-85.76403975,0,
1112,-1.437,0,-37.308,0,5,3,3,10.473,21.24193956,0.308689328,3.484866669,3.484243658,31.33528936,90.03288257,120.0341644,329.3891875,2.16,10,310,708.7494,3.572995447,-85.76157516,0,
1114,-0.822,0.759,-58.221,0,10,3,3,38.671,173.475981,0.245907796,6.570616587,6.575712946,26.38025606,89.7530391,110.4054304,1068.25034,2.252,20,412,873.571048,1.357920329,-129.0194552,1.1214,
1115,-0.822,0.759,-58.221,0,10,3,3,38.671,67.74559256,0.238875275,6.233345925,6.929177539,27.68872722,89.82846905,116.7128929,1068.25034,2.252,20,412,873.571048,1.357920329,-127.9659496,0.9714,
1116,-0.822,0.759,-58.221,0,10,3,3,38.671,118.9817061,0.238467849,6.238034617,6.931359578,27.67090239,89.90602562,116.7551004,1068.25034,2.252,20,412,873.571048,1.357920329,-127.9669711,0.9527,
1117,-0.925,0,-29.779,0,5,3,3,11.468,135.0113331,0.208594071,3.647308488,3.647275807,48.37030703,90.0006427,120.0043703,557.2261018,1.894,10,326,763.815524,2.276177503,-72.80939518,0,
1118,-0.925,0,-29.779,0,5,3,3,11.468,153.4316525,0.208608634,3.647003256,3.646958254,48.3817327,90.03759781,120.0108386,557.2261018,1.894,10,326,763.815524,2.276177503,-72.80686962,0,
1119,-0.925,0,-29.779,0,5,3,3,11.468,86.59212645,0.206477313,3.644730466,3.644708434,48.43670943,89.99971285,120.0004617,557.2261018,1.894,10,326,763.815524,2.276177503,-72.80624119,0,
1120,-1.141,0,-32.284,0,5,3,3,12.729,116.5532187,0.207144903,3.843065926,3.843079563,49.0723277,89.99854623,119.9999826,627.6601799,1.81,10,398,937.243524,2.4795734,-75.68136742,0,
1121,-1.141,0,-32.284,0,5,3,3,12.729,45.02182039,0.20662771,3.847644382,3.847639716,48.9554927,90.00320273,119.9992697,627.6601799,1.81,10,398,937.243524,2.4795734,-75.68361958,0,
